Step,Accuracy,Precision,Recall
506400,0.7640,0.8278,0.8074
506500,0.7640,0.8278,0.8074
506600,0.7640,0.8278,0.8074
506700,0.7640,0.8278,0.8073
506800,0.7640,0.8278,0.8073
506900,0.7640,0.8277,0.8073
507000,0.7640,0.8277,0.8073
507100,0.7640,0.8277,0.8073
507200,0.7640,0.8277,0.8073
507300,0.7640,0.8277,0.8073
507400,0.7640,0.8277,0.8073
507500,0.7640,0.8277,0.8073
507600,0.7640,0.8277,0.8074
507700,0.7640,0.8278,0.8073
507800,0.7640,0.8277,0.8073
507900,0.7640,0.8277,0.8073
508000,0.7640,0.8278,0.8073
508100,0.7640,0.8277,0.8073
508200,0.7640,0.8277,0.8073
508300,0.7639,0.8278,0.8073
508400,0.7639,0.8277,0.8074
508500,0.7639,0.8278,0.8074
508600,0.7639,0.8277,0.8074
508700,0.7640,0.8278,0.8074
508800,0.7640,0.8278,0.8074
508900,0.7640,0.8278,0.8074
509000,0.7640,0.8278,0.8073
509100,0.7640,0.8277,0.8073
509200,0.7640,0.8277,0.8073
509300,0.7640,0.8277,0.8073
509400,0.7640,0.8277,0.8073
509500,0.7640,0.8277,0.8073
509600,0.7640,0.8277,0.8073
509700,0.7640,0.8277,0.8073
509800,0.7640,0.8277,0.8073
509900,0.7640,0.8277,0.8073
510000,0.7640,0.8277,0.8072
510100,0.7640,0.8278,0.8073
510200,0.7640,0.8278,0.8073
510300,0.7640,0.8278,0.8073
510400,0.7640,0.8278,0.8073
510500,0.7640,0.8278,0.8073
510600,0.7640,0.8278,0.8073
510700,0.7640,0.8278,0.8073
510800,0.7640,0.8278,0.8072
510900,0.7640,0.8278,0.8072
511000,0.7640,0.8278,0.8072
511100,0.7640,0.8278,0.8073
511200,0.7640,0.8278,0.8073
511300,0.7640,0.8278,0.8073
511400,0.7640,0.8279,0.8073
511500,0.7640,0.8279,0.8072
511600,0.7640,0.8279,0.8072
511700,0.7640,0.8279,0.8072
511800,0.7640,0.8279,0.8072
511900,0.7641,0.8280,0.8072
512000,0.7640,0.8279,0.8072
512100,0.7640,0.8279,0.8072
512200,0.7640,0.8280,0.8072
512300,0.7640,0.8280,0.8073
512400,0.7640,0.8279,0.8073
512500,0.7640,0.8279,0.8073
512600,0.7640,0.8279,0.8073
512700,0.7640,0.8280,0.8073
512800,0.7640,0.8280,0.8073
512900,0.7640,0.8279,0.8073
513000,0.7640,0.8279,0.8074
513100,0.7640,0.8279,0.8073
513200,0.7640,0.8279,0.8074
513300,0.7640,0.8279,0.8073
513400,0.7640,0.8280,0.8074
513500,0.7640,0.8279,0.8074
513600,0.7640,0.8280,0.8074
513700,0.7640,0.8280,0.8075
513800,0.7640,0.8280,0.8074
513900,0.7640,0.8280,0.8074
514000,0.7640,0.8279,0.8074
514100,0.7640,0.8279,0.8074
514200,0.7640,0.8280,0.8074
514300,0.7640,0.8280,0.8074
514400,0.7640,0.8280,0.8074
514500,0.7640,0.8280,0.8074
514600,0.7640,0.8280,0.8074
514700,0.7640,0.8280,0.8075
514800,0.7640,0.8280,0.8074
514900,0.7640,0.8280,0.8075
515000,0.7640,0.8280,0.8075
515100,0.7640,0.8280,0.8074
515200,0.7640,0.8280,0.8074
515300,0.7640,0.8280,0.8073
515400,0.7640,0.8280,0.8073
515500,0.7640,0.8280,0.8074
515600,0.7641,0.8280,0.8074
515700,0.7641,0.8280,0.8074
515800,0.7641,0.8280,0.8074
515900,0.7641,0.8280,0.8074
516000,0.7641,0.8281,0.8074
516100,0.7641,0.8281,0.8074
516200,0.7641,0.8281,0.8074
516300,0.7641,0.8281,0.8075
516400,0.7640,0.8281,0.8075
516500,0.7640,0.8281,0.8074
516600,0.7641,0.8281,0.8074
516700,0.7641,0.8281,0.8074
516800,0.7640,0.8281,0.8074
516900,0.7640,0.8280,0.8074
517000,0.7640,0.8280,0.8074
517100,0.7640,0.8281,0.8074
517200,0.7640,0.8281,0.8074
517300,0.7640,0.8281,0.8074
517400,0.7640,0.8280,0.8074
517500,0.7640,0.8281,0.8075
517600,0.7640,0.8280,0.8074
517700,0.7640,0.8280,0.8074
517800,0.7640,0.8280,0.8074
517900,0.7640,0.8280,0.8073
518000,0.7640,0.8280,0.8073
518100,0.7640,0.8280,0.8073
518200,0.7640,0.8280,0.8073
518300,0.7640,0.8280,0.8073
518400,0.7640,0.8280,0.8073
518500,0.7640,0.8280,0.8073
518600,0.7640,0.8280,0.8073
518700,0.7640,0.8280,0.8073
518800,0.7640,0.8280,0.8073
518900,0.7640,0.8280,0.8073
519000,0.7640,0.8280,0.8073
519100,0.7640,0.8280,0.8073
519200,0.7640,0.8280,0.8073
519300,0.7640,0.8279,0.8073
519400,0.7640,0.8280,0.8073
519500,0.7640,0.8280,0.8073
519600,0.7640,0.8280,0.8073
519700,0.7640,0.8280,0.8073
519800,0.7640,0.8279,0.8073
519900,0.7640,0.8279,0.8073
520000,0.7640,0.8279,0.8073
520100,0.7640,0.8279,0.8074
520200,0.7640,0.8279,0.8074
520300,0.7640,0.8279,0.8073
520400,0.7640,0.8279,0.8074
520500,0.7640,0.8279,0.8074
520600,0.7640,0.8278,0.8074
520700,0.7640,0.8279,0.8074
520800,0.7640,0.8279,0.8074
520900,0.7640,0.8279,0.8074
521000,0.7640,0.8279,0.8074
521100,0.7640,0.8279,0.8074
521200,0.7640,0.8279,0.8074
521300,0.7640,0.8279,0.8074
521400,0.7640,0.8279,0.8074
521500,0.7640,0.8279,0.8074
521600,0.7640,0.8279,0.8074
521700,0.7640,0.8278,0.8074
521800,0.7640,0.8279,0.8074
521900,0.7640,0.8279,0.8074
522000,0.7640,0.8279,0.8074
522100,0.7640,0.8279,0.8074
522200,0.7640,0.8279,0.8073
522300,0.7640,0.8279,0.8073
522400,0.7640,0.8279,0.8073
522500,0.7640,0.8279,0.8073
522600,0.7640,0.8279,0.8073
522700,0.7640,0.8279,0.8072
522800,0.7640,0.8279,0.8072
522900,0.7640,0.8279,0.8072
523000,0.7640,0.8279,0.8072
523100,0.7640,0.8280,0.8072
523200,0.7640,0.8280,0.8071
523300,0.7640,0.8279,0.8071
523400,0.7640,0.8279,0.8071
523500,0.7640,0.8279,0.8071
523600,0.7640,0.8279,0.8071
523700,0.7640,0.8280,0.8071
523800,0.7640,0.8280,0.8071
523900,0.7640,0.8279,0.8071
524000,0.7640,0.8279,0.8071
524100,0.7640,0.8279,0.8071
524200,0.7640,0.8279,0.8071
524300,0.7640,0.8279,0.8071
524400,0.7641,0.8279,0.8071
524500,0.7641,0.8279,0.8071
524600,0.7641,0.8279,0.8071
524700,0.7640,0.8279,0.8071
524800,0.7640,0.8279,0.8070
524900,0.7641,0.8279,0.8070
525000,0.7641,0.8279,0.8070
525100,0.7641,0.8279,0.8070
525200,0.7641,0.8279,0.8070
525300,0.7641,0.8279,0.8070
525400,0.7641,0.8279,0.8070
525500,0.7641,0.8279,0.8070
525600,0.7641,0.8279,0.8070
525700,0.7641,0.8279,0.8070
525800,0.7641,0.8279,0.8070
525900,0.7641,0.8280,0.8071
526000,0.7641,0.8279,0.8071
526100,0.7641,0.8279,0.8071
526200,0.7641,0.8279,0.8071
526300,0.7641,0.8279,0.8071
526400,0.7641,0.8279,0.8071
526500,0.7641,0.8279,0.8070
526600,0.7641,0.8279,0.8070
526700,0.7641,0.8279,0.8071
526800,0.7641,0.8279,0.8071
526900,0.7641,0.8279,0.8071
527000,0.7641,0.8279,0.8071
527100,0.7641,0.8279,0.8071
527200,0.7641,0.8279,0.8072
527300,0.7641,0.8279,0.8072
527400,0.7641,0.8279,0.8072
527500,0.7641,0.8280,0.8072
527600,0.7641,0.8280,0.8072
527700,0.7641,0.8280,0.8072
527800,0.7641,0.8280,0.8072
527900,0.7641,0.8280,0.8072
528000,0.7641,0.8280,0.8072
528100,0.7641,0.8280,0.8072
528200,0.7641,0.8279,0.8072
528300,0.7641,0.8279,0.8072
528400,0.7641,0.8279,0.8072
528500,0.7641,0.8279,0.8072
528600,0.7641,0.8280,0.8072
528700,0.7641,0.8280,0.8072
528800,0.7641,0.8279,0.8072
528900,0.7641,0.8279,0.8072
529000,0.7641,0.8279,0.8071
529100,0.7641,0.8279,0.8071
529200,0.7641,0.8279,0.8071
529300,0.7641,0.8279,0.8072
529400,0.7641,0.8279,0.8072
529500,0.7641,0.8279,0.8072
529600,0.7641,0.8279,0.8072
529700,0.7641,0.8279,0.8072
529800,0.7641,0.8279,0.8072
529900,0.7641,0.8278,0.8072
530000,0.7641,0.8279,0.8073
530100,0.7641,0.8278,0.8073
530200,0.7641,0.8279,0.8072
530300,0.7642,0.8279,0.8072
530400,0.7642,0.8279,0.8073
530500,0.7642,0.8279,0.8073
530600,0.7642,0.8278,0.8073
530700,0.7642,0.8278,0.8073
530800,0.7642,0.8278,0.8073
530900,0.7642,0.8278,0.8074
531000,0.7642,0.8278,0.8073
531100,0.7642,0.8278,0.8073
531200,0.7642,0.8278,0.8073
531300,0.7642,0.8278,0.8073
531400,0.7642,0.8278,0.8073
531500,0.7642,0.8278,0.8074
531600,0.7642,0.8278,0.8074
531700,0.7642,0.8278,0.8074
531800,0.7642,0.8278,0.8074
531900,0.7642,0.8278,0.8074
532000,0.7642,0.8278,0.8074
532100,0.7642,0.8278,0.8073
532200,0.7642,0.8278,0.8072
532300,0.7642,0.8278,0.8073
532400,0.7642,0.8278,0.8072
532500,0.7642,0.8278,0.8073
532600,0.7642,0.8278,0.8073
532700,0.7642,0.8278,0.8073
532800,0.7642,0.8278,0.8073
532900,0.7642,0.8278,0.8072
533000,0.7642,0.8278,0.8072
533100,0.7642,0.8277,0.8072
533200,0.7642,0.8277,0.8072
533300,0.7642,0.8277,0.8072
533400,0.7642,0.8277,0.8072
533500,0.7642,0.8276,0.8072
533600,0.7641,0.8276,0.8072
533700,0.7642,0.8277,0.8072
533800,0.7642,0.8277,0.8072
533900,0.7641,0.8277,0.8072
534000,0.7642,0.8277,0.8072
534100,0.7642,0.8277,0.8072
534200,0.7642,0.8277,0.8072
534300,0.7642,0.8276,0.8073
534400,0.7642,0.8277,0.8073
534500,0.7642,0.8277,0.8073
534600,0.7642,0.8277,0.8072
534700,0.7642,0.8276,0.8072
534800,0.7641,0.8276,0.8072
534900,0.7642,0.8276,0.8072
535000,0.7641,0.8276,0.8072
535100,0.7641,0.8276,0.8072
535200,0.7641,0.8276,0.8072
535300,0.7642,0.8276,0.8073
535400,0.7642,0.8277,0.8073
535500,0.7642,0.8276,0.8073
535600,0.7642,0.8277,0.8073
535700,0.7642,0.8277,0.8073
535800,0.7641,0.8277,0.8072
535900,0.7641,0.8277,0.8073
536000,0.7642,0.8277,0.8073
536100,0.7641,0.8278,0.8073
536200,0.7641,0.8277,0.8073
536300,0.7642,0.8278,0.8073
536400,0.7642,0.8278,0.8073
536500,0.7642,0.8278,0.8073
536600,0.7642,0.8278,0.8073
536700,0.7642,0.8277,0.8073
536800,0.7642,0.8277,0.8074
536900,0.7642,0.8277,0.8073
537000,0.7642,0.8277,0.8073
537100,0.7642,0.8277,0.8073
537200,0.7642,0.8277,0.8073
537300,0.7642,0.8278,0.8073
537400,0.7642,0.8278,0.8074
537500,0.7642,0.8278,0.8073
537600,0.7642,0.8278,0.8073
537700,0.7642,0.8278,0.8073
537800,0.7642,0.8278,0.8073
537900,0.7642,0.8279,0.8074
538000,0.7642,0.8279,0.8073
538100,0.7642,0.8279,0.8073
538200,0.7642,0.8279,0.8073
538300,0.7642,0.8279,0.8073
538400,0.7642,0.8279,0.8073
538500,0.7642,0.8279,0.8073
538600,0.7642,0.8280,0.8073
538700,0.7642,0.8280,0.8073
538800,0.7642,0.8280,0.8074
538900,0.7642,0.8280,0.8073
539000,0.7642,0.8280,0.8073
539100,0.7642,0.8280,0.8073
539200,0.7642,0.8281,0.8073
539300,0.7642,0.8281,0.8073
539400,0.7642,0.8281,0.8073
539500,0.7642,0.8281,0.8073
539600,0.7642,0.8281,0.8073
539700,0.7642,0.8281,0.8073
539800,0.7642,0.8281,0.8073
539900,0.7642,0.8281,0.8073
540000,0.7642,0.8281,0.8073
540100,0.7642,0.8281,0.8073
540200,0.7642,0.8282,0.8073
540300,0.7642,0.8282,0.8073
540400,0.7642,0.8281,0.8073
540500,0.7642,0.8281,0.8073
540600,0.7642,0.8282,0.8073
540700,0.7642,0.8282,0.8073
540800,0.7642,0.8282,0.8073
540900,0.7642,0.8282,0.8074
541000,0.7642,0.8282,0.8074
541100,0.7642,0.8282,0.8074
541200,0.7642,0.8282,0.8073
541300,0.7642,0.8282,0.8074
541400,0.7642,0.8282,0.8074
541500,0.7642,0.8282,0.8074
541600,0.7642,0.8282,0.8074
541700,0.7642,0.8282,0.8074
541800,0.7642,0.8282,0.8074
541900,0.7642,0.8282,0.8074
542000,0.7642,0.8282,0.8073
542100,0.7642,0.8282,0.8073
542200,0.7642,0.8283,0.8073
542300,0.7642,0.8283,0.8073
542400,0.7642,0.8283,0.8073
542500,0.7642,0.8283,0.8072
542600,0.7642,0.8283,0.8072
542700,0.7642,0.8284,0.8072
542800,0.7642,0.8283,0.8073
542900,0.7642,0.8284,0.8072
543000,0.7642,0.8284,0.8072
543100,0.7642,0.8283,0.8072
543200,0.7642,0.8284,0.8073
543300,0.7642,0.8283,0.8072
543400,0.7642,0.8284,0.8072
543500,0.7642,0.8283,0.8072
543600,0.7642,0.8284,0.8072
543700,0.7642,0.8284,0.8073
543800,0.7642,0.8284,0.8073
543900,0.7642,0.8284,0.8073
544000,0.7643,0.8285,0.8073
544100,0.7643,0.8284,0.8073
544200,0.7643,0.8284,0.8074
544300,0.7642,0.8284,0.8073
544400,0.7642,0.8285,0.8073
544500,0.7642,0.8284,0.8073
544600,0.7642,0.8285,0.8074
544700,0.7642,0.8285,0.8073
544800,0.7642,0.8284,0.8073
544900,0.7642,0.8285,0.8073
545000,0.7642,0.8285,0.8073
545100,0.7642,0.8285,0.8073
545200,0.7643,0.8285,0.8073
545300,0.7643,0.8285,0.8073
545400,0.7643,0.8285,0.8074
545500,0.7643,0.8286,0.8074
545600,0.7643,0.8286,0.8074
545700,0.7643,0.8286,0.8073
545800,0.7643,0.8286,0.8073
545900,0.7643,0.8285,0.8073
546000,0.7642,0.8285,0.8073
546100,0.7642,0.8285,0.8073
546200,0.7642,0.8285,0.8072
546300,0.7642,0.8286,0.8072
546400,0.7642,0.8286,0.8072
546500,0.7642,0.8285,0.8072
546600,0.7642,0.8285,0.8072
546700,0.7642,0.8285,0.8072
546800,0.7642,0.8285,0.8072
546900,0.7642,0.8285,0.8072
547000,0.7643,0.8285,0.8073
547100,0.7643,0.8285,0.8072
547200,0.7642,0.8286,0.8073
547300,0.7642,0.8286,0.8072
547400,0.7642,0.8286,0.8073
547500,0.7643,0.8286,0.8073
547600,0.7643,0.8286,0.8073
547700,0.7643,0.8286,0.8073
547800,0.7643,0.8286,0.8073
547900,0.7643,0.8286,0.8073
548000,0.7643,0.8286,0.8073
548100,0.7643,0.8286,0.8073
548200,0.7643,0.8286,0.8073
548300,0.7642,0.8286,0.8073
548400,0.7643,0.8286,0.8072
548500,0.7643,0.8286,0.8072
548600,0.7643,0.8286,0.8073
548700,0.7643,0.8286,0.8073
548800,0.7643,0.8286,0.8073
548900,0.7643,0.8286,0.8073
549000,0.7643,0.8286,0.8073
549100,0.7643,0.8286,0.8073
549200,0.7643,0.8286,0.8073
549300,0.7643,0.8286,0.8073
549400,0.7642,0.8286,0.8073
549500,0.7642,0.8285,0.8073
549600,0.7642,0.8285,0.8073
549700,0.7642,0.8285,0.8073
549800,0.7642,0.8285,0.8073
549900,0.7642,0.8285,0.8073
550000,0.7642,0.8285,0.8073
550100,0.7642,0.8286,0.8074
550200,0.7642,0.8286,0.8074
550300,0.7642,0.8286,0.8074
550400,0.7642,0.8286,0.8074
550500,0.7642,0.8286,0.8074
550600,0.7642,0.8286,0.8074
550700,0.7643,0.8286,0.8074
550800,0.7643,0.8286,0.8074
550900,0.7642,0.8286,0.8075
551000,0.7643,0.8286,0.8075
551100,0.7642,0.8286,0.8075
551200,0.7642,0.8286,0.8075
551300,0.7642,0.8286,0.8075
551400,0.7643,0.8286,0.8075
551500,0.7642,0.8286,0.8076
551600,0.7643,0.8286,0.8075
551700,0.7643,0.8286,0.8075
551800,0.7643,0.8286,0.8075
551900,0.7643,0.8286,0.8075
552000,0.7643,0.8286,0.8075
552100,0.7643,0.8285,0.8075
552200,0.7643,0.8285,0.8075
552300,0.7643,0.8285,0.8075
552400,0.7642,0.8285,0.8075
552500,0.7642,0.8286,0.8075
552600,0.7642,0.8286,0.8075
552700,0.7642,0.8286,0.8074
552800,0.7642,0.8285,0.8074
552900,0.7642,0.8285,0.8074
553000,0.7642,0.8285,0.8074
553100,0.7642,0.8286,0.8075
553200,0.7642,0.8286,0.8075
553300,0.7643,0.8286,0.8075
553400,0.7643,0.8286,0.8075
553500,0.7642,0.8286,0.8075
553600,0.7642,0.8286,0.8075
553700,0.7642,0.8286,0.8075
553800,0.7642,0.8286,0.8075
553900,0.7642,0.8286,0.8075
554000,0.7643,0.8286,0.8075
554100,0.7643,0.8286,0.8075
554200,0.7643,0.8286,0.8075
554300,0.7643,0.8287,0.8075
554400,0.7643,0.8287,0.8076
554500,0.7643,0.8287,0.8076
554600,0.7643,0.8287,0.8076
554700,0.7643,0.8287,0.8076
554800,0.7643,0.8287,0.8076
554900,0.7643,0.8287,0.8075
555000,0.7642,0.8287,0.8075
555100,0.7642,0.8286,0.8075
555200,0.7642,0.8287,0.8075
555300,0.7642,0.8287,0.8075
555400,0.7642,0.8287,0.8075
555500,0.7642,0.8286,0.8075
555600,0.7642,0.8287,0.8075
555700,0.7643,0.8287,0.8075
555800,0.7643,0.8287,0.8075
555900,0.7643,0.8287,0.8075
556000,0.7643,0.8287,0.8075
556100,0.7643,0.8288,0.8075
556200,0.7643,0.8288,0.8075
556300,0.7643,0.8288,0.8075
556400,0.7643,0.8288,0.8075
556500,0.7643,0.8288,0.8075
556600,0.7643,0.8288,0.8075
556700,0.7643,0.8288,0.8075
556800,0.7642,0.8288,0.8075
556900,0.7643,0.8288,0.8076
557000,0.7642,0.8288,0.8076
557100,0.7642,0.8288,0.8076
557200,0.7642,0.8288,0.8076
557300,0.7642,0.8288,0.8076
557400,0.7642,0.8288,0.8076
557500,0.7642,0.8288,0.8075
557600,0.7642,0.8288,0.8075
557700,0.7642,0.8288,0.8075
557800,0.7642,0.8288,0.8076
557900,0.7642,0.8288,0.8076
558000,0.7642,0.8288,0.8076
558100,0.7642,0.8289,0.8076
558200,0.7643,0.8289,0.8076
558300,0.7643,0.8289,0.8076
558400,0.7643,0.8288,0.8077
558500,0.7643,0.8289,0.8076
558600,0.7643,0.8289,0.8076
558700,0.7643,0.8289,0.8076
558800,0.7643,0.8289,0.8076
558900,0.7643,0.8289,0.8076
559000,0.7642,0.8289,0.8076
559100,0.7643,0.8289,0.8076
559200,0.7643,0.8289,0.8076
559300,0.7642,0.8289,0.8075
559400,0.7642,0.8290,0.8076
559500,0.7642,0.8290,0.8076
559600,0.7642,0.8290,0.8076
559700,0.7642,0.8290,0.8076
559800,0.7642,0.8290,0.8076
559900,0.7643,0.8290,0.8076
560000,0.7643,0.8290,0.8075
560100,0.7642,0.8290,0.8075
560200,0.7642,0.8290,0.8075
560300,0.7643,0.8290,0.8075
560400,0.7643,0.8290,0.8075
560500,0.7643,0.8290,0.8075
560600,0.7643,0.8290,0.8075
560700,0.7643,0.8290,0.8075
560800,0.7643,0.8290,0.8075
560900,0.7643,0.8290,0.8075
561000,0.7643,0.8290,0.8076
561100,0.7643,0.8290,0.8075
561200,0.7643,0.8290,0.8075
561300,0.7643,0.8290,0.8075
561400,0.7643,0.8290,0.8075
561500,0.7643,0.8290,0.8075
561600,0.7643,0.8290,0.8075
561700,0.7643,0.8290,0.8074
561800,0.7643,0.8290,0.8074
561900,0.7643,0.8290,0.8074
562000,0.7642,0.8290,0.8074
562100,0.7643,0.8290,0.8074
562200,0.7643,0.8290,0.8074
562300,0.7643,0.8290,0.8074
562400,0.7643,0.8290,0.8074
562500,0.7643,0.8290,0.8074
562600,0.7643,0.8291,0.8074
562700,0.7642,0.8291,0.8073
562800,0.7642,0.8291,0.8073
562900,0.7643,0.8291,0.8073
563000,0.7643,0.8291,0.8073
563100,0.7643,0.8291,0.8073
563200,0.7643,0.8291,0.8072
563300,0.7642,0.8291,0.8072
563400,0.7642,0.8292,0.8072
563500,0.7642,0.8292,0.8072
563600,0.7642,0.8292,0.8071
563700,0.7642,0.8292,0.8072
563800,0.7642,0.8292,0.8072
563900,0.7643,0.8292,0.8072
564000,0.7643,0.8292,0.8072
564100,0.7642,0.8292,0.8071
564200,0.7643,0.8292,0.8072
564300,0.7643,0.8292,0.8071
564400,0.7643,0.8292,0.8071
564500,0.7643,0.8292,0.8071
564600,0.7643,0.8293,0.8071
564700,0.7643,0.8293,0.8071
564800,0.7643,0.8293,0.8071
564900,0.7643,0.8293,0.8071
565000,0.7643,0.8293,0.8071
565100,0.7643,0.8293,0.8071
565200,0.7643,0.8293,0.8070
565300,0.7643,0.8293,0.8070
565400,0.7643,0.8293,0.8071
565500,0.7643,0.8293,0.8070
565600,0.7643,0.8293,0.8070
565700,0.7643,0.8293,0.8070
565800,0.7643,0.8293,0.8070
565900,0.7643,0.8292,0.8070
566000,0.7643,0.8293,0.8070
566100,0.7643,0.8293,0.8070
566200,0.7643,0.8293,0.8070
566300,0.7643,0.8293,0.8070
566400,0.7643,0.8294,0.8070
566500,0.7643,0.8294,0.8070
566600,0.7643,0.8294,0.8070
566700,0.7643,0.8294,0.8070
566800,0.7643,0.8294,0.8070
566900,0.7643,0.8294,0.8070
567000,0.7643,0.8294,0.8069
567100,0.7643,0.8294,0.8069
567200,0.7643,0.8294,0.8069
567300,0.7643,0.8294,0.8069
567400,0.7643,0.8294,0.8069
567500,0.7643,0.8294,0.8069
567600,0.7643,0.8294,0.8069
567700,0.7643,0.8294,0.8069
567800,0.7643,0.8295,0.8069
567900,0.7643,0.8295,0.8068
568000,0.7643,0.8295,0.8068
568100,0.7643,0.8295,0.8068
568200,0.7643,0.8295,0.8069
568300,0.7643,0.8296,0.8069
568400,0.7643,0.8296,0.8069
568500,0.7643,0.8296,0.8069
568600,0.7643,0.8296,0.8069
568700,0.7643,0.8296,0.8069
568800,0.7643,0.8296,0.8069
568900,0.7643,0.8296,0.8068
569000,0.7643,0.8296,0.8068
569100,0.7644,0.8296,0.8068
569200,0.7644,0.8296,0.8068
569300,0.7644,0.8296,0.8068
569400,0.7644,0.8296,0.8068
569500,0.7644,0.8297,0.8068
569600,0.7644,0.8297,0.8068
569700,0.7644,0.8297,0.8068
569800,0.7644,0.8297,0.8068
569900,0.7644,0.8297,0.8068
570000,0.7644,0.8297,0.8068
570100,0.7644,0.8297,0.8068
570200,0.7644,0.8297,0.8068
570300,0.7644,0.8297,0.8068
570400,0.7644,0.8297,0.8068
570500,0.7644,0.8297,0.8067
570600,0.7643,0.8298,0.8067
570700,0.7643,0.8298,0.8067
570800,0.7643,0.8298,0.8067
570900,0.7644,0.8298,0.8067
571000,0.7644,0.8298,0.8067
571100,0.7644,0.8298,0.8067
571200,0.7644,0.8298,0.8067
571300,0.7644,0.8298,0.8066
571400,0.7644,0.8298,0.8066
571500,0.7644,0.8298,0.8066
571600,0.7643,0.8298,0.8066
571700,0.7643,0.8298,0.8066
571800,0.7643,0.8298,0.8066
571900,0.7643,0.8299,0.8066
572000,0.7643,0.8299,0.8066
572100,0.7643,0.8299,0.8065
572200,0.7643,0.8299,0.8065
572300,0.7643,0.8299,0.8065
572400,0.7643,0.8299,0.8065
572500,0.7643,0.8299,0.8065
572600,0.7643,0.8299,0.8065
572700,0.7643,0.8299,0.8065
572800,0.7643,0.8299,0.8065
572900,0.7643,0.8299,0.8065
573000,0.7643,0.8300,0.8065
573100,0.7643,0.8299,0.8065
573200,0.7643,0.8299,0.8065
573300,0.7643,0.8300,0.8065
573400,0.7643,0.8299,0.8066
573500,0.7643,0.8299,0.8066
573600,0.7643,0.8299,0.8065
573700,0.7643,0.8299,0.8065
573800,0.7644,0.8300,0.8066
573900,0.7643,0.8300,0.8065
574000,0.7644,0.8300,0.8065
574100,0.7644,0.8300,0.8065
574200,0.7644,0.8300,0.8065
574300,0.7643,0.8300,0.8065
574400,0.7643,0.8300,0.8065
574500,0.7643,0.8300,0.8065
574600,0.7643,0.8300,0.8065
574700,0.7644,0.8301,0.8065
574800,0.7644,0.8301,0.8065
574900,0.7644,0.8301,0.8065
575000,0.7644,0.8301,0.8065
575100,0.7644,0.8301,0.8065
575200,0.7644,0.8301,0.8065
575300,0.7644,0.8301,0.8065
575400,0.7644,0.8301,0.8065
575500,0.7644,0.8302,0.8065
575600,0.7644,0.8302,0.8065
575700,0.7643,0.8302,0.8065
575800,0.7644,0.8302,0.8065
575900,0.7644,0.8302,0.8065
576000,0.7644,0.8301,0.8065
576100,0.7643,0.8302,0.8065
576200,0.7643,0.8302,0.8065
576300,0.7644,0.8302,0.8065
576400,0.7644,0.8302,0.8065
576500,0.7643,0.8302,0.8064
576600,0.7643,0.8302,0.8064
576700,0.7643,0.8301,0.8065
576800,0.7643,0.8302,0.8065
576900,0.7643,0.8302,0.8064
577000,0.7643,0.8302,0.8064
577100,0.7643,0.8302,0.8064
577200,0.7643,0.8302,0.8064
577300,0.7643,0.8302,0.8064
577400,0.7643,0.8302,0.8064
577500,0.7643,0.8303,0.8064
577600,0.7643,0.8303,0.8064
577700,0.7643,0.8303,0.8064
577800,0.7643,0.8303,0.8064
577900,0.7643,0.8303,0.8064
578000,0.7643,0.8303,0.8064
578100,0.7644,0.8303,0.8064
578200,0.7643,0.8303,0.8064
578300,0.7643,0.8304,0.8064
578400,0.7643,0.8304,0.8064
578500,0.7643,0.8304,0.8064
578600,0.7644,0.8304,0.8064
578700,0.7643,0.8304,0.8064
578800,0.7644,0.8304,0.8064
578900,0.7644,0.8304,0.8064
579000,0.7644,0.8304,0.8064
579100,0.7643,0.8304,0.8064
579200,0.7643,0.8304,0.8064
579300,0.7643,0.8304,0.8064
579400,0.7643,0.8304,0.8064
579500,0.7643,0.8304,0.8064
579600,0.7643,0.8305,0.8064
579700,0.7643,0.8305,0.8064
579800,0.7643,0.8304,0.8063
579900,0.7643,0.8305,0.8063
580000,0.7643,0.8305,0.8063
580100,0.7643,0.8305,0.8063
580200,0.7643,0.8305,0.8063
580300,0.7643,0.8305,0.8063
580400,0.7643,0.8305,0.8063
580500,0.7643,0.8305,0.8063
580600,0.7643,0.8305,0.8063
580700,0.7643,0.8305,0.8063
580800,0.7643,0.8305,0.8063
580900,0.7643,0.8305,0.8063
581000,0.7643,0.8305,0.8063
581100,0.7643,0.8306,0.8063
581200,0.7643,0.8306,0.8063
581300,0.7643,0.8306,0.8063
581400,0.7643,0.8306,0.8063
581500,0.7643,0.8306,0.8063
581600,0.7643,0.8306,0.8064
581700,0.7643,0.8306,0.8064
581800,0.7643,0.8306,0.8064
581900,0.7643,0.8306,0.8063
582000,0.7643,0.8306,0.8063
582100,0.7643,0.8306,0.8064
582200,0.7643,0.8306,0.8064
582300,0.7643,0.8306,0.8063
582400,0.7643,0.8306,0.8063
582500,0.7643,0.8306,0.8063
582600,0.7644,0.8307,0.8063
582700,0.7643,0.8307,0.8063
582800,0.7644,0.8307,0.8063
582900,0.7644,0.8307,0.8063
583000,0.7644,0.8307,0.8063
583100,0.7644,0.8307,0.8063
583200,0.7644,0.8307,0.8063
583300,0.7644,0.8307,0.8062
583400,0.7644,0.8306,0.8062
583500,0.7644,0.8306,0.8062
583600,0.7644,0.8306,0.8062
583700,0.7644,0.8306,0.8062
583800,0.7644,0.8306,0.8062
583900,0.7644,0.8306,0.8062
